11018	1	1	2	1	1	1	2	1	1	2	2	1	1	4
11018	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	0	4	4	3	4	4	4	4	4	3	3	4	4	4
11018	1	4	4	4	4	4	4	4	4	3	1	4	4	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	2	1	1	4	1	4	3	4	3	1	3	3	2
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	0	1	2	3	4	2	4	3	3	3	1	4	4	3
11018	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	1	4	4	3	4	4	4	4	4	4	3	4	4	2
11018	1	3	2	4	4	4	4	3	4	3	4	4	4	4
11018	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11018	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	1	4	4	4	4	4	4	4	4	2	4	4	4	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	4	3	3	4	4	4	4	3	3	3	4	4	4
11018	0	4	3	3	4	3	4	3	3	2	3	3	4	4
11018	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	1	1	1	1	4	1	4	1	1	2	1	1	1	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	0	4	4	4	4	4	3	3	3	3	3	4	4	4
11018	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	0	1	1	2	2	2	4	3	2	2	2	3	4	4
11018	1	3	3	3	4	4	4	4	4	4	4	4	4	4
11018	1	4	4	4	4	4	4	4	.	4	3	4	4	3
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11018	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11018	0	4	4	4	4	4	4	4	4	2	3	4	4	4
11018	0	4	4	4	4	4	4	4	4	4	4	4	4	3
11014	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	0	1	1	2	2	1	4	1	1	2	1	3	3	2
11014	0	2	2	4	4	3	4	3	3	3	3	4	4	4
11014	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11014	1	4	4	4	4	3	4	3	4	4	4	4	4	4
11014	0	4	4	3	4	4	4	4	4	3	3	4	4	3
11014	0	4	4	4	4	4	4	4	4	3	3	4	4	2
11014	1	3	3	3	4	4	4	4	4	3	3	4	4	4
11014	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11014	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	1	3	3	4	4	3	4	4	4	3	3	4	4	3
11014	0	4	4	4	4	4	4	4	4	4	3	4	4	2
11014	0	3	2	2	4	1	4	3	3	2	1	2	3	2
11014	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11014	1	3	3	3	3	3	3	4	4	3	4	4	3	4
11014	0	4	3	4	4	4	4	3	4	3	3	4	4	4
11014	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	0	4	4	4	4	4	4	4	4	3	3	4	4	2
11014	0	3	2	2	2	2	4	2	3	2	1	2	3	2
11014	0	3	4	4	4	4	4	4	4	4	4	4	4	4
11014	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11014	1	4	4	4	4	4	4	4	4	3	4	4	4	3
11014	0	4	4	.	4	4	4	4	4	4	3	4	4	2
11014	1	3	2	3	4	2	4	3	3	2	2	3	3	3
11014	0	4	4	4	4	4	4	4	4	4	3	4	4	4
11014	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	1	3	3	3	4	4	4	4	4	2	3	3	3	4
11014	0	4	4	4	4	4	4	4	4	2	3	4	4	4
11014	1	2	3	4	4	4	4	3	4	3	3	3	3	4
11014	1	4	4	4	4	4	4	4	4	4	3	4	4	4
11014	1	1	1	2	4	2	4	2	2	1	2	2	4	2
11014	0	4	4	4	4	4	4	3	3	4	4	3	4	4
11014	0	4	4	4	4	4	4	3	3	2	1	4	4	4
11014	1	4	3	3	3	3	4	3	2	4	3	3	4	4
11014	1	4	4	4	4	4	4	4	4	3	2	4	4	4
11014	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11014	0	3	2	3	2	3	2	2	2	3	2	3	3	3
11014	1	3	4	4	4	3	4	4	3	3	3	3	3	2
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	1	2	2	1	4	1	4	3	2	3	3	3	2	3
11017	0	2	2	2	4	2	2	2	2	2	2	2	2	2
11017	0	3	3	3	4	3	3	3	3	3	3	3	3	3
11017	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11017	0	4	3	4	4	4	4	3	4	3	3	4	4	4
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	1	1	1	4	4	4	1	1	1	1	1	1	1
11017	1	4	4	4	4	4	4	4	4	2	3	4	3	4
11017	0	2	2	2	4	4	4	2	2	2	2	2	2	2
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11017	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11017	0	1	1	1	4	4	4	1	1	1	1	1	1	1
11017	1	3	3	3	4	4	4	3	4	3	3	3	3	4
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	3	3	3	4	3	4	3	4	2	3	3	3	3
11017	0	3	2	3	2	3	3	3	3	3	2	3	2	3
11017	0	2	2	2	4	4	4	2	2	2	2	2	2	2
11017	1	4	4	4	4	4	4	3	4	3	3	3	3	4
11017	1	3	3	3	4	4	4	3	3	2	1	3	4	4
11017	0	1	1	1	1	1	1	1	1	1	1	1	1	1
11017	1	3	3	3	4	3	2	3	4	3	3	4	3	3
11017	0	3	3	2	4	4	2	2	2	3	3	3	3	3
11017	1	1	1	1	1	1	4	1	2	2	2	3	2	2
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	1	3	3	3	4	4	4	4	4	4	4	4	4	4
11017	0	1	1	1	4	4	4	1	1	1	1	1	1	1
11017	0	3	4	4	4	4	4	4	4	3	3	4	4	4
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	1	1	1	3	3	3	1	1	1	1	1	1	1
11017	0	4	3	3	3	4	4	4	4	3	3	4	4	4
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	1	1	1	4	4	4	1	1	1	1	1	1	1
11017	0	3	3	3	4	4	4	3	4	3	3	4	4	4
11017	1	2	2	2	2	2	4	3	4	2	2	3	2	4
11017	0	2	2	2	4	4	4	2	2	2	2	2	2	2
11017	1	4	4	4	4	4	3	4	4	4	4	4	4	4
11017	1	1	1	1	4	4	4	1	1	1	1	1	1	1
11017	1	2	2	2	2	2	2	2	2	3	3	4	4	2
11017	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11017	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11017	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11017	0	3	3	3	4	3	4	4	3	3	3	3	3	3
11017	0	3	3	2	2	2	3	3	3	3	4	3	3	3
11017	0	2	2	2	4	2	2	2	2	2	2	2	2	2
11017	1	3	3	2	2	2	2	3	2	3	3	3	4	4
11015	1	3	3	3	4	4	4	3	4	3	2	3	3	3
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	4	4	4	4	3	4	3	4	3	3	4	4	3
11015	1	2	2	2	4	2	2	2	3	3	2	2	2	2
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	2	2	3	2	3	2	3	4	2	3	3	4	3
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	3	3	3	4	3	4	3	3	3	3	3	3	3
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	3	4	4	4	4	4	4	4	4	4	3	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	2	2	2	3	2	2	2	1	2	2	1	3	2
11015	1	2	2	2	4	2	2	2	3	3	2	2	2	2
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	3	3	4	4	4	4	4	3	3	4	4	4
11015	0	4	4	4	4	4	4	3	3	3	2	3	3	3
11015	1	4	3	3	4	4	4	4	4	4	3	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	3	2	3	4	4	4	3	3	3	3	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	3	4	4	2
11015	1	3	3	3	3	3	4	3	4	4	3	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	1	4	4	4	4	3	4	4	4	4	3	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	3	4	4	4
11015	1	4	4	4	3	3	4	4	4	3	4	4	4	4
11015	0	3	2	3	3	3	4	3	4	3	3	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11015	1	4	3	3	4	4	4	4	4	4	4	4	4	4
11015	1	4	3	4	4	4	4	3	4	2	3	4	4	4
11015	1	4	4	4	4	4	3	4	4	4	3	4	4	3
11015	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11015	1	4	3	4	4	3	4	4	4	3	3	4	4	4
11015	0	2	2	2	2	2	2	2	2	2	2	2	2	2
11015	0	2	2	1	2	2	4	1	1	2	1	1	1	2
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	3	4	4	2
11015	1	4	4	4	4	4	4	4	4	4	3	4	4	3
11015	1	4	4	4	4	4	4	4	4	2	3	4	4	4
11015	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	2	2	2	2	2	4	3	3	2	2	2	3	2
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	4	4	4	4	4	4	4	3	3	4	4	2
11015	1	1	1	1	2	1	2	1	1	2	1	2	2	1
11015	1	4	3	3	3	4	4	4	4	2	3	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11015	0	4	4	4	3	4	4	4	4	3	4	4	4	4
11006	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	3	3	2	3	4	3	3	4	2	3	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	1	3	2	4	4	1	4	4	4	3	4	4	4	4
11006	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	1	1	1	1	4	2	4	1	1	2	1	3	4	3
11006	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11006	0	4	4	4	4	4	4	4	4	3	3	4	4	3
11006	1	3	3	3	4	3	4	3	3	2	2	3	4	4
11006	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11006	1	3	3	3	4	3	4	3	3	3	1	3	3	3
11006	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11006	1	2	2	2	4	2	4	2	1	2	1	1	4	1
11006	1	4	4	4	4	4	4	4	4	4	3	4	4	4
11006	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	1	4	4	4	4	4	4	4	4	3	4	4	4	4
11006	1	2	2	2	3	2	3	4	4	2	3	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	3	4	4	4
11006	0	2	2	2	4	1	4	3	3	2	1	3	4	4
11006	0	3	3	3	4	3	4	4	4	4	3	4	4	4
11006	0	2	2	2	2	3	3	4	4	2	3	3	4	4
11006	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11006	1	4	4	4	4	4	4	4	4	2	3	4	4	3
11006	1	2	2	2	2	2	4	2	2	2	2	4	4	4
11006	0	1	1	1	2	1	4	3	1	2	1	3	2	2
11006	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11006	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11006	1	1	1	1	1	1	1	1	1	2	1	1	1	1
11006	1	2	3	3	2	3	3	4	4	2	3	4	4	4
11006	1	1	1	2	2	1	4	2	2	2	2	1	4	1
11006	0	2	3	3	4	3	3	4	4	3	3	4	4	4
11006	1	4	4	1	4	4	4	4	3	3	3	4	4	4
11006	0	4	.	4	4	4	4	4	4	3	3	4	4	3
11006	1	3	4	1	4	1	4	2	4	3	1	4	4	4
11006	1	4	4	4	4	4	4	4	4	3	4	4	4	4
11006	0	3	3	3	4	2	4	4	4	3	3	4	4	4
11006	0	1	1	1	4	1	4	2	3	3	1	2	4	4
11006	1	2	1	1	4	1	4	3	3	2	1	3	4	3
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11006	1	4	4	4	4	4	4	4	4	2	3	4	4	4
11006	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	1	1	1	1	1	1	1	2	1	1	2	1	1	1
11006	1	4	3	4	4	4	4	4	4	4	3	4	4	3
11006	1	3	3	3	4	4	4	4	3	3	3	4	4	4
11006	1	4	3	3	4	4	4	4	4	4	3	4	4	4
11006	0	4	2	3	2	4	4	3	4	2	2	4	4	4
11006	1	3	2	3	2	4	4	3	3	2	2	3	4	4
11006	0	3	3	3	4	4	4	4	3	3	3	4	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	0	3	2	2	4	4	4	3	3	2	1	3	4	4
11006	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11006	1	1	1	1	2	2	3	2	1	2	2	2	4	4
11016	0	3	3	3	3	3	3	3	3	3	3	3	3	3
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	3	4	4	3	3	4	4	4
11016	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	3	4	4	4	4	3	3	4	3	3	3	3
11016	1	3	3	3	3	3	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	3	3	3	4	3	3	3	3	3	3	3	3	3
11016	0	1	1	1	4	2	3	2	1	2	1	1	1	1
11016	0	2	2	2	4	2	2	2	2	2	2	2	2	2
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	1	2	1	2	4	2	4	2	2	2	2	2	2	2
11016	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	1	4	4	4	4	4	3	3	3	4	4	3	4	3
11016	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	0	2	3	2	3	3	3	3	3	2	3	2	3	2
11016	0	2	2	2	2	3	4	2	1	2	2	2	2	4
11016	1	3	3	4	4	4	4	4	4	3	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	0	4	3	3	4	4	4	3	4	4	3	4	4	4
11016	0	1	1	1	4	1	2	2	1	1	2	1	1	2
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	3	3	3	3	3	3	3	3	3	3	3	3	3
11016	0	3	3	3	4	4	4	3	3	3	3	3	3	3
11016	0	1	1	1	4	4	4	1	1	1	1	1	1	1
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	3	4	4	3	3	4	4	4	4	4	3	4	3
11016	0	2	2	2	4	4	4	2	2	2	2	2	2	2
11016	0	4	4	4	4	4	4	4	4	4	3	4	3	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	3	4	4	4	3	4	4	3	3	3	4	4	4
11016	0	4	3	4	4	4	4	4	4	3	3	4	4	4
11016	1	4	4	3	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	1	4	4	4	4	4	4	4	2	3	4	4	4	4
11016	1	2	2	2	4	4	4	3	3	3	3	3	3	3
11016	1	4	4	3	4	4	4	4	4	3	4	4	4	3
11016	0	3	3	2	4	2	2	3	2	2	2	2	2	2
11016	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	1	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	0	.	.	.	.	.	.	.	.	.	.	.	.	.
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	3	3	3	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	2	3	4	4	4
11016	0	4	4	3	4	4	4	4	4	4	3	4	4	3
11016	1	3	3	3	3	4	3	3	4	3	3	4	3	3
11016	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11016	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	0	1	1	1	4	1	4	1	1	2	1	1	1	1
11016	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11016	0	1	2	2	4	3	4	3	3	3	3	4	3	4
11016	0	4	4	4	4	4	4	4	4	4	3	4	4	2
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	3	3	2	4	2	4	3	3	2	2	3	3	3
11016	1	4	4	4	4	4	4	4	4	2	3	4	4	4
11016	1	3	3	3	3	3	3	4	3	3	3	4	4	2
11016	1	3	3	3	4	3	3	3	3	3	2	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	1	2	2	2	2	4	2	3	3	3	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	2	2	3	4	4	3	4	4	3	4	3	3	2
11016	0	2	3	3	3	3	3	3	3	3	3	3	3	3
11016	0	3	3	3	3	4	3	4	4	3	4	4	4	4
11016	1	1	1	1	4	2	4	2	1	3	1	1	4	2
11016	0	3	1	3	4	3	4	3	3	3	2	4	3	4
11016	0	1	2	2	2	2	4	2	2	2	2	2	2	2
11016	0	3	3	3	3	1	4	3	3	3	1	3	3	3
11016	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11016	0	3	3	4	3	4	4	4	4	3	3	3	3	3
11013	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	3	3	3	4	3	3	3	3	3	4	3	3	2
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	1	4	2	4	4	4	4	4	4	4	3	4	4	4
11013	1	4	4	4	4	4	4	4	3	2	3	4	3	4
11013	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	1	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	2	2	2	4	2	4	3	3	2	2	4	2	4
11013	1	2	1	2	4	2	4	2	3	2	2	3	2	3
11013	1	2	2	2	3	3	3	1	1	1	1	1	1	1
11013	0	2	2	2	2	2	2	2	2	2	2	2	2	2
11013	1	4	4	3	4	4	4	3	4	3	4	4	4	4
11013	1	2	2	2	4	4	4	3	3	3	2	3	4	4
11013	0	1	1	2	2	2	4	4	3	3	2	1	2	2
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11013	1	4	4	4	4	4	3	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	2	2	2	4	2	2	2	2	2	2	2	2	2
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	1	2	2	2	4	2	2	2	2	2	2	2	2	2
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	3	3	3	4	4	4	2	2	2	2	2	2	2
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	2	3	3	4	3	4	4	4	3	3	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	3	4	4	2
11013	1	1	1	1	4	4	4	1	1	1	1	1	1	1
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	3	3	3	4	3	4	4	4	3	3	4	4	4
11013	1	2	2	2	3	3	3	2	2	2	2	2	2	2
11013	0	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	3	3	4	4	3	4	4	3	4	4	3	3	4
11013	0	3	3	3	4	3	4	3	4	4	3	4	4	3
11013	1	3	3	3	2	4	3	4	3	3	2	3	2	4
11013	1	3	3	3	3	3	3	3	3	3	3	3	3	3
11013	0	3	4	4	4	3	4	3	4	3	3	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	3	4	4	2
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	2	2	2	4	2	2	2	2	2	2	2	2	2
11013	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	4	4	3	4	4	4	4
11013	0	4	4	4	4	3	4	4	4	4	4	4	4	3
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	2	2	3	2	3	2	3	1	3	2	3	2	3
11013	1	4	4	4	4	4	4	4	4	4	3	4	4	4
11013	1	2	2	2	4	2	2	2	2	2	2	2	2	2
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	4	4	4	4	4	4	3	4	2	4	4	4	4
11013	0	4	3	3	4	3	4	4	3	2	3	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	1	1	1	2	3	4	4	3	3	1	3	3	3
11013	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	2	1	2	4	4	4	2	2	3	2	2	4	2
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	1	4	4	4	4	4	4	4	4	3	3	4	4	4
11013	0	1	1	3	4	3	4	4	1	2	2	3	4	4
11013	0	4	4	4	4	4	4	4	4	4	4	4	4	4
11013	0	2	1	2	4	1	4	3	2	2	1	2	3	2
